Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Status
10.81239878,-1.136946559,-0.063147068,9.361627579,-0.004522957,0.000266056,0.002793591,0.041705251,0.015469614,-0.384329796,26.49375153,32.41875076,-17.15625,Good
10.91239878,-1.136946559,-0.063147068,9.342473984,0.000532113,-0.000532113,0.004522957,0.040173888,0.01501023,-0.384713173,26.40000153,32.40000153,-17.19375038,Good
11.01239878,-1.117792964,-0.082300685,9.361627579,0.003857816,-0.003458732,0.003857816,0.03986764,0.013478953,-0.385019302,26.58750153,32.32500076,-17.17500114,Good
11.11239878,-1.136946559,-0.082300685,9.342473984,-0.004655985,-0.004123873,-0.000665141,0.041705132,0.010799214,-0.385630608,26.55000114,32.70000076,-17.45625114,Good
11.21239878,-1.136946559,-0.063147068,9.342473984,0.004922042,-0.003724788,0.00212845,0.043542743,0.004980348,-0.386471748,26.55000114,32.47500229,-17.15625,Good
11.31239878,-1.117792964,-0.043993454,9.342473984,-0.001064225,-0.004522957,-0.001995422,0.044308186,0.003602192,-0.3856287,26.53125191,32.70000076,-17.30625153,Good
11.41239878,-1.136946559,-0.063147068,9.342473984,-0.004922042,-0.004522957,0.000665141,0.045686364,0.003372498,-0.38448143,26.43750191,32.38125229,-17.04375076,Good
11.51239878,-1.136946559,-0.063147068,9.342473984,0.002527535,-0.003990844,0.00146331,0.046145797,0.003602192,-0.383868217,26.56875038,32.56875229,-17.04375076,Good
11.61239878,-1.117792964,-0.063147068,9.342473984,-0.003325704,0.002527535,0.003990844,0.045303464,0.007736653,-0.38876915,26.53125191,32.41875076,-16.95000076,Good
11.71239878,-1.136946559,-0.043993454,9.342473984,-0.003857816,-0.004123873,0.002527535,0.044997215,0.00926793,-0.391601563,26.38125038,32.34375,-17.19375038,Good
11.81239878,-1.136946559,-0.082300685,9.323320389,0.004655985,0.003192676,0.004789013,0.047359586,0.002577543,-0.390697479,26.49375153,32.56875229,-16.95000076,Good
11.91239878,-1.117792964,-0.082300685,9.361627579,0.000133028,0.00146331,-0.003857816,0.046511412,0.00262963,-0.384082794,26.53125191,32.41875076,-17.10000038,Good
12.01239878,-1.136946559,-0.043993454,9.323320389,-0.001729366,-0.001596338,-0.003990844,0.045189738,0.002579786,-0.374087334,26.47500038,32.68125153,-17.30625153,Good
12.11239878,-1.117792964,-0.043993454,9.323320389,0.004522957,0.003059648,-0.00359176,0.045061827,0.002518922,-0.37326622,26.45625114,32.45625305,-17.0625,Good
12.21239878,-1.136946559,-0.043993454,9.361627579,0.000931197,0.004789013,0.000133028,0.044667006,0.002462808,-0.370465279,26.43750191,32.47500229,-17.19375038,Good
12.31239878,-1.136946559,-0.063147068,9.342473984,-0.004256901,0.002394507,-0.002926619,0.044395685,0.002404105,-0.368520737,26.49375153,32.77500153,-17.4375,Good
12.41239878,-1.136946559,-0.043993454,9.342473984,-0.002394507,-0.003192676,-0.000931197,0.045230269,0.002348669,-0.37480545,26.41875076,32.55000305,-17.40000153,Good
12.51239878,-1.136946559,-0.063147068,9.323320389,-0.004789013,-0.004256901,-0.000133028,0.047064066,0.002388161,-0.388641357,26.53125191,32.45625305,-17.32500076,Good
12.61239878,-1.136946559,-0.082300685,9.342473984,-0.004655985,0.00359176,-0.000532113,0.047130704,0.002512615,-0.388656616,26.47500038,32.49375153,-17.32500076,Good
12.71239878,-1.117792964,-0.082300685,9.323320389,-0.004922042,0.001064225,-0.003724788,0.047301769,0.002646811,-0.389623642,26.41875076,32.55000305,-17.28750038,Good
12.81239878,-1.117792964,-0.063147068,9.323320389,0.000532113,-0.004256901,-0.002660563,0.047582507,0.00277064,-0.392124176,26.34375191,32.30625153,-17.08125114,Good
12.91239878,-1.156100154,-0.063147068,9.342473984,0.001995422,0.000665141,0.001729366,0.047314644,0.00176096,-0.391749382,26.49375153,32.60625076,-17.38125038,Good
13.01239878,-1.136946559,-0.063147068,9.323320389,-0.000665141,0.003990844,0.003724788,0.046242714,0.000459373,-0.390218735,26.41875076,32.49375153,-17.30625153,Good
13.11239878,-1.136946559,-0.043993454,9.323320389,0.000665141,0.00359176,0.000931197,0.046166182,0.001148447,-0.390446663,26.51250076,32.73750305,-17.79375076,Good
13.21239878,-1.117792964,-0.063147068,9.342473984,-0.000133028,-0.000532113,0.004922042,0.047084928,0.002985984,-0.390752792,26.55000114,32.49375153,-17.64375114,Good
13.31239878,-1.136946559,-0.082300685,9.342473984,-0.001596338,0.000532113,-0.002793591,0.047085166,0.002067208,-0.391748428,26.45625114,32.53125,-17.26875114,Good
13.41239878,-1.117792964,-0.043993454,9.342473984,-0.00359176,0.000399084,-0.002793591,0.048080444,0.001990646,-0.393586159,26.49375153,32.51250076,-16.95000076,Good
13.51239878,-1.117792964,-0.063147068,9.323320389,-0.00212845,-0.001995422,0.004123873,0.049994469,0.003751621,-0.39481163,26.41875076,32.53125,-16.95000076,Good
13.61239878,-1.117792964,-0.063147068,9.323320389,0.000399084,-0.001596338,-0.00212845,0.051066399,0.00558915,-0.394658089,26.53125191,32.41875076,-17.0625,Good
13.71239878,-1.117792964,-0.043993454,9.323320389,0.002261479,-0.004655985,-0.004789013,0.052444458,0.009493925,-0.393202782,26.43750191,32.40000153,-17.25,Good
13.81239878,-1.136946559,-0.063147068,9.342473984,-0.001064225,-0.001729366,0.004655985,0.05144918,0.012020539,-0.391596794,26.41875076,32.45625305,-17.21250153,Good
13.91239878,-1.136946559,-0.043993454,9.342473984,0.000399084,-0.004789013,0.002394507,0.048769355,0.013092432,-0.389836311,26.41875076,32.55000305,-17.15625,Good
14.01239878,-1.136946559,-0.063147068,9.342473984,-0.000532113,0.000532113,0.000399084,0.046013117,0.012633048,-0.388227463,26.49375153,32.625,-17.15625,Good
14.11239878,-1.117792964,-0.043993454,9.323320389,-0.004922042,0.003325704,-0.00359176,0.045553803,0.012020539,-0.386925697,26.41875076,32.49375153,-17.08125114,Good
14.21239878,-1.117792964,-0.063147068,9.323320389,0.001197253,0.004922042,-0.001596338,0.044635177,0.012097102,-0.386772156,26.55000114,32.55000305,-17.15625,Good
14.31239878,-1.136946559,-0.082300685,9.361627579,-0.004256901,-0.004922042,-0.001596338,0.044175744,0.01171428,-0.387308121,26.38125038,32.77500153,-17.53125,Good
14.41239878,-1.117792964,-0.043993454,9.342473984,-0.003990844,0.003325704,0.00212845,0.046013236,0.01110176,-0.387537003,26.53125191,32.36250305,-16.91250038,Good
14.51239878,-1.136946559,-0.063147068,9.361627579,0.004123873,0.004655985,0.000798169,0.048999071,0.009953305,-0.387156487,26.47500038,32.47500229,-17.25,Good
14.61239878,-1.136946559,-0.063147068,9.361627579,-0.002394507,0,-0.002394507,0.045859933,0.009417363,-0.386543274,26.55000114,32.53125,-17.10000038,Good
14.71239878,-1.136946559,-0.082300685,9.361627579,-0.003857816,0.003857816,0.002527535,0.044481635,0.00727357,-0.384016037,26.60625076,32.55000305,-16.96875,Good
14.81239878,-1.117792964,-0.043993454,9.304166794,0,0.000133028,-0.004655985,0.045094371,0.007426694,-0.383020401,26.60625076,32.47500229,-17.02500153,Good
14.91239878,-1.117792964,-0.082300685,9.323320389,0.001064225,-0.000266056,0.00359176,0.044864774,0.008192331,-0.383325577,26.55000114,32.55000305,-16.89375114,Good
15.01239878,-1.136946559,-0.063147068,9.323320389,0.001729366,0.003325704,0.00146331,0.042720914,0.007886078,-0.385163307,26.40000153,32.41875076,-16.96875,Good
15.11239878,-1.136946559,-0.043993454,9.342473984,0.000931197,-0.001729366,0.000798169,0.044252276,0.008268885,-0.386006355,26.40000153,32.40000153,-17.15625,Good
15.21239878,-1.136946559,-0.063147068,9.342473984,0.003192676,0.001862394,-0.001197253,0.045477271,0.009187676,-0.38761425,26.51250076,32.47500229,-17.17500114,Good
15.31239878,-1.117792964,-0.043993454,9.323320389,-0.002394507,0.001330281,-0.002926619,0.046166301,0.009187665,-0.389681816,26.56875038,32.77500153,-17.75625038,Good
15.41239878,-1.136946559,-0.063147068,9.361627579,-0.001064225,0.004256901,-0.002660563,0.046472549,0.010106437,-0.390829086,26.56875038,32.40000153,-17.25,Good
15.51239878,-1.136946559,-0.063147068,9.323320389,0.000931197,-0.004922042,-0.001064225,0.047467828,0.011331454,-0.389069557,26.53125191,32.56875229,-17.10000038,Good
15.61239878,-1.117792964,-0.043993454,9.323320389,-0.002527535,-0.004256901,0.00146331,0.048386693,0.012097102,-0.390141487,26.43750191,32.49375153,-17.17500114,Good
15.71239878,-1.117792964,-0.043993454,9.323320389,0.000931197,0.001995422,-0.002926619,0.050760031,0.013934627,-0.391978264,26.56875038,32.30625153,-16.81875038,Good
15.81239878,-1.136946559,-0.043993454,9.323320389,-0.003857816,-0.002660563,0.000133028,0.052980304,0.016001865,-0.392972946,26.43750191,32.26875305,-16.70625114,Good
15.91239878,-1.136946559,-0.082300685,9.361627579,-0.004522957,0.004256901,-0.003192676,0.055200696,0.017686266,-0.390675545,26.40000153,32.625,-17.70000076,Good
16.01239878,-1.136946559,-0.082300685,9.342473984,0.001330281,-0.001330281,-0.002394507,0.056655526,0.016614363,-0.389220238,26.55000114,32.49375153,-16.93125153,Good
16.11239878,-1.117792964,-0.101454295,9.342473984,-0.001729366,0.003458732,0.00359176,0.057497859,0.01270961,-0.387843132,26.47500038,32.40000153,-16.91250038,Good
16.21239878,-1.136946559,-0.063147068,9.342473984,-0.002527535,-0.002394507,-0.00146331,0.056578994,0.006890744,-0.386236191,26.43750191,32.34375,-17.11875153,Good
16.31239878,-1.09863925,-0.063147068,9.323320389,0.004389929,-0.003458732,0.001862394,0.05389905,0.000229672,-0.384858131,26.51250076,32.56875229,-16.96875,Good
16.41239878,-1.136946559,-0.063147068,9.342473984,0.000931197,0.001330281,0.004256901,0.054511547,-0.001531303,-0.386388779,26.56875038,32.41875076,-16.93125153,Good
16.51239878,-1.117792964,-0.043993454,9.323320389,-0.003724788,0.004389929,-0.004123873,0.054511666,7.65398E-05,-0.388916016,26.34375191,32.45625305,-17.04375076,Good
16.61239878,-1.136946559,-0.043993454,9.342473984,0.003192676,-0.003059648,0.004789013,0.054129004,0.004900083,-0.39083004,26.45625114,32.38125229,-16.875,Good
16.71239878,-1.156100154,-0.063147068,9.342473984,-0.00146331,0.001596338,-0.00146331,0.054129004,0.004900083,-0.39083004,26.49375153,32.40000153,-17.08125114,Good
16.81239878,-1.136946559,-0.063147068,9.342473984,-0.000665141,0.004256901,0.004789013,0.05076015,0.012633044,-0.387844086,26.36250114,32.49375153,-17.11875153,Good
16.91239878,-1.136946559,-0.063147068,9.323320389,0.000133028,0.004123873,0.002660563,0.048846245,0.012326788,-0.386158943,26.56875038,32.40000153,-17.23125076,Good
17.01239878,-1.136946559,-0.101454295,9.361627579,-0.001330281,-0.003458732,-0.002261479,0.046702385,0.009953305,-0.384397507,26.43750191,32.23125076,-16.93125153,Good
17.11239878,-1.136946559,-0.082300685,9.323320389,0.000798169,-0.000266056,-0.000798169,0.044022441,0.007273562,-0.382866859,26.40000153,32.23125076,-16.98750114,Good
17.21239878,-1.136946559,-0.063147068,9.342473984,0.000931197,-0.002926619,-0.003990844,0.040730357,0.001837522,-0.381259918,26.43750191,32.45625305,-17.11875153,Good
17.31239878,-1.117792964,-0.063147068,9.323320389,0.000931197,-0.001064225,-0.003724788,0.040959954,0.000535935,-0.382484436,26.47500038,32.53125,-17.02500153,Good
17.41239878,-1.136946559,-0.063147068,9.342473984,-0.001729366,0.001064225,-0.002527535,0.041266203,0.000765622,-0.384552002,26.47500038,32.25,-17.02500153,Good
17.51239878,-1.136946559,-0.063147068,9.342473984,-0.003059648,-0.002660563,0.002660563,0.0414958,0.002373464,-0.386083603,26.49375153,32.45625305,-17.02500153,Good
17.61239878,-1.156100154,-0.063147068,9.323320389,-0.002261479,-0.004655985,-0.001330281,0.044864774,0.004976653,-0.38547039,26.45625114,32.45625305,-16.83750153,Good
17.71239878,-1.117792964,-0.063147068,9.361627579,0.002527535,-0.004389929,0.003325704,0.045706868,0.005282901,-0.383937836,26.41875076,32.53125,-17.0625,Good
17.81239878,-1.136946559,-0.063147068,9.361627579,0.003857816,0.000798169,-0.003990844,0.045477152,0.004517265,-0.381258965,26.56875038,32.38125229,-16.76250076,Good
17.91239878,-1.136946559,-0.082300685,9.361627579,0.000399084,0.004655985,0.001596338,0.043945789,0.003368802,-0.378427505,26.51250076,32.28750229,-16.85625076,Good
18.01239878,-1.136946559,-0.101454295,9.342473984,0.003059648,0.002527535,0.000266056,0.041495919,-0.003521964,-0.377659798,26.51250076,32.4375,-16.96875,Good
18.11239878,-1.117792964,-0.063147068,9.342473984,-0.003192676,0.00146331,-0.002527535,0.043103695,-0.00444074,-0.378043175,26.45625114,32.40000153,-17.04375076,Good
18.21239878,-1.117792964,-0.043993454,9.342473984,0.003192676,0.000133028,0.001064225,0.045630455,-0.00267975,-0.37934494,26.53125191,32.38125229,-16.91250038,Good
18.31239878,-1.117792964,-0.063147068,9.342473984,-0.002527535,-0.001064225,-0.003059648,0.047084928,-0.000612527,-0.382101059,26.40000153,32.51250076,-17.38125038,Good
18.41239878,-1.136946559,-0.082300685,9.342473984,0.003724788,-0.000798169,-0.004922042,0.047084928,-0.000612527,-0.382101059,26.45625114,32.40000153,-17.08125114,Good
18.51239878,-1.136946559,-0.063147068,9.323320389,-0.001596338,-0.003458732,-0.003990844,0.051908731,0.001225017,-0.385777473,26.49375153,32.47500229,-17.38125038,Good
18.61239878,-1.136946559,-0.043993454,9.342473984,-0.00359176,-0.003059648,0.000798169,0.050836802,0.00222034,-0.38684845,26.40000153,32.40000153,-16.95000076,Good
18.71239878,-1.117792964,-0.082300685,9.342473984,-0.002261479,0.004655985,0.002261479,0.048539758,0.000612497,-0.387001991,26.41875076,32.45625305,-16.98750114,Good
18.81239878,-1.156100154,-0.082300685,9.361627579,-0.003857816,0.003724788,-0.000798169,0.046319246,-0.00168442,-0.385545731,26.53125191,32.38125229,-17.00625038,Good
18.91239878,-1.136946559,-0.063147068,9.342473984,-0.002660563,0.001197253,-0.00146331,0.041189551,-0.001378179,-0.383325577,26.43750191,32.38125229,-16.98750114,Good
19.01239878,-1.136946559,-0.063147068,9.361627579,-0.000798169,-0.000665141,-0.00212845,0.040194154,7.65473E-05,-0.381487846,26.58750153,32.40000153,-16.98750114,Good
19.11239878,-1.156100154,-0.082300685,9.342473984,-0.002660563,0.001995422,-0.002527535,0.039352059,-0.000382833,-0.379267693,26.47500038,32.26875305,-16.83750153,Good
19.21239878,-1.117792964,-0.063147068,9.323320389,-0.001862394,0.001064225,-0.004789013,0.038739562,-0.000918783,-0.378580093,26.55000114,32.34375,-17.08125114,Good
19.31239878,-1.136946559,-0.043993454,9.323320389,0.003059648,-0.001995422,0.001596338,0.039888144,0.002143785,-0.384168625,26.49375153,32.56875229,-17.28750038,Good
19.41239878,-1.136946559,-0.063147068,9.342473984,-0.004655985,-0.003325704,0.000133028,0.041419387,0.004057892,-0.386695862,26.45625114,32.32500076,-17.13750076,Good
19.51239878,-1.156100154,-0.063147068,9.342473984,0.004522957,0.002261479,0.004789013,0.042185068,0.005206347,-0.38792038,26.47500038,32.26875305,-17.02500153,Good
19.61239878,-1.136946559,-0.082300685,9.380781174,-0.001064225,-0.004123873,-0.004123873,0.043103695,0.006048538,-0.388302803,26.55000114,32.4375,-16.95000076,Good
19.71239878,-1.136946559,-0.063147068,9.342473984,0.000798169,-0.004256901,-0.000133028,0.046243072,0.005742274,-0.388301849,26.49375153,32.58750153,-16.95000076,Good
19.81239878,-1.136946559,-0.063147068,9.342473984,-0.002660563,0.002261479,-0.000931197,0.045247674,0.004746951,-0.387844086,26.47500038,32.30625153,-16.96875,Good
19.91239878,-1.136946559,-0.063147068,9.323320389,-0.002527535,-0.003724788,-0.000133028,0.043716192,0.003675058,-0.387537956,26.36250114,32.49375153,-17.10000038,Good
20.01239878,-1.136946559,-0.063147068,9.323320389,-0.000266056,0.003857816,-0.001729366,0.042644024,0.00283286,-0.388380051,26.51250076,32.34375,-17.10000038,Good
20.11239878,-1.136946559,-0.043993454,9.361627579,-0.001596338,-0.000798169,0.000266056,0.042873859,0.002832852,-0.390294075,26.56875038,32.34375,-16.91250038,Good
20.21239878,-1.136946559,-0.063147068,9.342473984,0.000532113,0.000665141,-0.004389929,0.03981173,0.005129784,-0.390217781,26.60625076,32.23125076,-16.89375114,Good
20.31239878,-1.136946559,-0.063147068,9.361627579,0.000798169,-0.004256901,0.004522957,0.038969278,0.004976653,-0.38684845,26.55000114,32.38125229,-16.875,Good
20.41239878,-1.136946559,-0.063147068,9.342473984,0.000266056,-0.003857816,0.001862394,0.040500522,0.003751628,-0.38256073,26.47500038,32.32500076,-16.91250038,Good
20.51239878,-1.136946559,-0.043993454,9.323320389,0.002660563,-0.000133028,0.002527535,0.043027282,0.002450034,-0.379574776,26.49375153,32.38125229,-17.11875153,Good
20.61239878,-1.136946559,-0.043993454,9.361627579,-0.000931197,0.003857816,0.003325704,0.044099092,0.002909414,-0.374597549,26.60625076,32.32500076,-17.00625038,Good
20.71239878,-1.136946559,-0.043993454,9.323320389,-0.002261479,0.003059648,0.001596338,0.045247555,0.004364118,-0.37528801,26.56875038,32.32500076,-16.98750114,Good
20.81239878,-1.136946559,-0.063147068,9.342473984,0.003724788,0.004123873,-0.002926619,0.046396017,0.006278224,-0.378503799,26.45625114,32.10000229,-16.83750153,Good
20.91239878,-1.136946559,-0.043993454,9.323320389,0.004522957,0.002261479,0.002660563,0.046089768,0.008651726,-0.382484436,26.62500191,32.32500076,-17.04375076,Good
21.01239878,-1.156100154,-0.063147068,9.342473984,-0.001995422,0.002261479,-0.003724788,0.043103695,0.013092432,-0.387309074,26.62500191,32.25,-16.93125153,Good
21.11239878,-1.117792964,-0.082300685,9.361627579,0.004256901,-0.003059648,0.004522957,0.043792963,0.011790849,-0.387997627,26.53125191,32.55000305,-17.00625038,Good
21.21239878,-1.117792964,-0.043993454,9.361627579,-0.00359176,-0.003059648,-0.002261479,0.045630455,0.009800188,-0.387384415,26.53125191,32.45625305,-16.96875,Good
21.31239878,-1.117792964,-0.082300685,9.380781174,-0.001729366,-0.002793591,0.000665141,0.047544479,0.008039206,-0.384934425,26.58750153,32.21250153,-17.36250114,Good
21.41239878,-1.117792964,-0.063147068,9.342473984,-0.004922042,-0.002926619,0.003458732,0.05252099,0.003904745,-0.38256073,26.38125038,32.10000229,-16.81875038,Good
21.51239878,-1.136946559,-0.063147068,9.323320389,-0.002660563,-0.000931197,-0.004789013,0.054818034,0.002450034,-0.383403778,26.68125153,32.32500076,-17.0625,Good
21.61239878,-1.117792964,-0.063147068,9.323320389,-0.002793591,0.001862394,-0.000532113,0.0561198,0.003675058,-0.385699272,26.60625076,32.4375,-17.04375076,Good
21.71239878,-1.136946559,-0.082300685,9.342473984,-0.003325704,-0.002660563,0.003325704,0.055430651,0.00436414,-0.38799572,26.51250076,32.28750229,-16.85625076,Good
21.81239878,-1.136946559,-0.082300685,9.361627579,0.001197253,0.001330281,0.003724788,0.053516507,0.003904752,-0.388838768,26.43750191,32.38125229,-16.93125153,Good
21.91239878,-1.136946559,-0.063147068,9.342473984,0.000266056,-0.000133028,-0.004256901,0.049611807,0.003292233,-0.387613297,26.68125153,32.34375,-16.89375114,Good
22.01239878,-1.136946559,-0.082300685,9.361627579,-0.003990844,-0.000665141,0.001729366,0.048616409,0.002909407,-0.387001038,26.45625114,32.41875076,-16.93125153,Good
22.11239878,-1.136946559,-0.082300685,9.323320389,0.001596338,0.001995422,-0.003325704,0.047774196,0.000918746,-0.387001991,26.43750191,32.23125076,-16.95000076,Good
22.21239878,-1.136946559,-0.043993454,9.323320389,0.003458732,-0.004789013,-0.002527535,0.046625972,-0.000153139,-0.38792038,26.56875038,32.28750229,-16.91250038,Good
22.31239878,-1.136946559,-0.063147068,9.342473984,0.003059648,0.001330281,0.003990844,0.045094132,0.002143785,-0.389222145,26.51250076,32.56875229,-17.32500076,Good
22.41239878,-1.136946559,-0.082300685,9.361627579,-0.00146331,0.00359176,0.000399084,0.044634819,0.002067216,-0.388149261,26.55000114,32.30625153,-16.875,Good
22.51239878,-1.136946559,-0.063147068,9.361627579,0.001197253,-0.003325704,-0.004256901,0.043945909,0.001301564,-0.386466026,26.43750191,32.47500229,-17.11875153,Good
22.61239878,-1.136946559,-0.043993454,9.342473984,-0.000266056,0.00359176,-0.004389929,0.043486595,0.002220333,-0.384703636,26.53125191,32.23125076,-16.93125153,Good
22.71239878,-1.136946559,-0.043993454,9.323320389,-0.000931197,0.00212845,0.004655985,0.046242952,0.007043868,-0.382943153,26.51250076,32.4375,-17.11875153,Good
22.81239878,-1.117792964,-0.063147068,9.342473984,0.003857816,-0.000266056,-0.001995422,0.048310041,0.007196993,-0.384703636,26.55000114,32.25,-17.10000038,Good
22.91239878,-1.136946559,-0.043993454,9.342473984,0.004123873,0.004123873,0.003724788,0.050071001,0.007732946,-0.387229919,26.45625114,32.41875076,-16.89375114,Good
23.01239878,-1.117792964,-0.063147068,9.342473984,0.003857816,-0.001330281,-0.002394507,0.051372647,0.008192331,-0.389452934,26.43750191,32.25,-16.93125153,Good
23.11239878,-1.136946559,-0.063147068,9.342473984,-0.004522957,-0.003990844,-0.00146331,0.05152595,0.008575145,-0.390909195,26.56875038,32.32500076,-16.80000114,Good
23.21239878,-1.136946559,-0.063147068,9.342473984,0.001596338,0.000266056,-0.000665141,0.04899931,0.005895421,-0.389681816,26.56875038,32.25,-16.85625076,Good
23.31239878,-1.136946559,-0.043993454,9.361627579,0.004922042,-0.00146331,-0.001729366,0.046932101,0.00566572,-0.387384415,26.53125191,32.32500076,-16.81875038,Good
23.41239878,-1.136946559,-0.063147068,9.342473984,0.004123873,0.002527535,0.001197253,0.045094371,0.005971968,-0.38477993,26.45625114,32.32500076,-16.80000114,Good
23.51239878,-1.136946559,-0.082300685,9.361627579,0.002926619,-0.002261479,-0.001197253,0.04363966,0.006048538,-0.38263607,26.43750191,32.40000153,-16.85625076,Good
23.61239878,-1.136946559,-0.063147068,9.361627579,-0.001995422,-0.000931197,0.003059648,0.041266203,0.0050532,-0.378808022,26.45625114,32.36250305,-17.11875153,Good
23.71239878,-1.136946559,-0.063147068,9.342473984,-0.001064225,-0.001862394,0.004789013,0.041036487,0.004670389,-0.376818657,26.34375191,32.45625305,-17.0625,Good
23.81239878,-1.136946559,-0.082300685,9.323320389,0.004522957,0,0.000931197,0.040960073,0.003828183,-0.376740456,26.43750191,32.21250153,-17.02500153,Good
23.91239878,-1.136946559,-0.063147068,9.342473984,-0.00146331,0.000931197,-0.000266056,0.040653586,0.004057892,-0.37750721,26.45625114,32.38125229,-17.11875153,Good
24.01239878,-1.136946559,-0.082300685,9.361627579,-0.003059648,-0.001596338,-0.001596338,0.040347338,0.002679713,-0.376589775,26.56875038,32.32500076,-16.95000076,Good
24.11239878,-1.136946559,-0.024839843,9.342473984,-0.000532113,-0.002527535,0.003990844,0.03973484,0.002450034,-0.377049446,26.51250076,32.49375153,-16.95000076,Good
24.21239878,-1.117792964,-0.043993454,9.342473984,0.003990844,-0.00212845,-0.000133028,0.040117621,0.004057877,-0.377891541,26.43750191,32.10000229,-17.02500153,Good
24.31239878,-1.117792964,-0.024839843,9.342473984,0.00146331,-0.002793591,-0.001862394,0.041419268,0.007350124,-0.378732681,26.51250076,32.30625153,-17.0625,Good
24.41239878,-1.136946559,-0.063147068,9.361627579,-0.000798169,-0.000532113,0.002394507,0.042950749,0.013858072,-0.382409096,26.43750191,32.40000153,-17.04375076,Good
24.51239878,-1.117792964,-0.043993454,9.304166794,0.003059648,0.004123873,0.000266056,0.044099092,0.017915957,-0.386772156,26.43750191,32.41875076,-17.11875153,Good
24.61239878,-1.136946559,-0.063147068,9.323320389,0.000798169,-0.004789013,-0.000665141,0.045783401,0.02082539,-0.390446663,26.56875038,32.4375,-16.70625114,Good
24.71239878,-1.117792964,-0.043993454,9.361627579,-0.003724788,-0.000798169,-0.004789013,0.048003793,0.021284766,-0.391365051,26.45625114,32.38125229,-16.63125038,Good
24.81239878,-1.136946559,-0.063147068,9.323320389,-0.000133028,-0.002660563,-0.004522957,0.050224185,0.019447241,-0.391824722,26.56875038,32.55000305,-16.85625076,Good
24.91239878,-1.136946559,-0.043993454,9.342473984,-0.003059648,-0.002394507,0.00359176,0.05183208,0.014164329,-0.39182663,26.60625076,32.34375,-17.00625038,Good
25.01239878,-1.117792964,-0.082300685,9.342473984,-0.004522957,0.004256901,-0.003990844,0.051602483,0.011714283,-0.389605522,26.45625114,32.58750153,-17.08125114,Good
25.11239878,-1.136946559,-0.082300685,9.342473984,0.000532113,0.003990844,-0.004922042,0.051525831,0.007962644,-0.387001991,26.56875038,32.41875076,-16.96875,Good
25.21239878,-1.136946559,-0.063147068,9.323320389,-0.000399084,0.000798169,0.00359176,0.050070882,0.005053207,-0.386618614,26.47500038,32.32500076,-16.98750114,Good
25.31239878,-1.136946559,-0.043993454,9.342473984,0,-0.001729366,-0.001197253,0.044788122,0.003521934,-0.389298439,26.56875038,32.41875076,-17.10000038,Good
25.41239878,-1.117792964,-0.063147068,9.361627579,0.004922042,-0.001995422,0.004655985,0.04471159,0.00283286,-0.387996674,26.40000153,32.25,-17.21250153,Good
25.51239878,-1.136946559,-0.063147068,9.342473984,0.003857816,-0.004655985,-0.004789013,0.045247674,0.001148447,-0.387460709,26.38125038,32.53125,-17.00625038,Good
25.61239878,-1.136946559,-0.043993454,9.342473984,0.002793591,0.003325704,0,0.045247793,0.001148447,-0.388074875,26.51250076,32.28750229,-16.93125153,Good
25.71239878,-1.136946559,-0.063147068,9.342473984,0.001862394,-0.000931197,0.002527535,0.046778798,0.007579833,-0.38654232,26.36250114,32.36250305,-17.04375076,Good
25.81239878,-1.156100154,-0.063147068,9.361627579,0.004789013,-0.004789013,0.002926619,0.04685533,0.009493932,-0.384628296,26.55000114,32.38125229,-17.11875153,Good
25.91239878,-1.136946559,-0.063147068,9.323320389,0.001330281,0.004655985,-0.000133028,0.045170903,0.011178333,-0.38439846,26.55000114,32.64375305,-17.32500076,Good
26.01239878,-1.117792964,-0.063147068,9.342473984,0.002394507,0.000266056,-0.004655985,0.044481635,0.013704933,-0.385394096,26.38125038,32.53125,-16.89375114,Good
26.11239878,-1.136946559,-0.063147068,9.342473984,-0.004256901,0.001862394,-0.001862394,0.044482112,0.01324556,-0.386159897,26.51250076,32.38125229,-16.93125153,Good
26.21239878,-1.136946559,-0.063147068,9.342473984,0.001064225,-0.001995422,-0.004123873,0.042797685,0.008422021,-0.38768959,26.45625114,32.58750153,-17.11875153,Good
26.31239878,-1.136946559,-0.082300685,9.342473984,0.002261479,0.004522957,0.004922042,0.042644382,0.003598489,-0.389296532,26.53125191,32.4375,-17.21250153,Good
26.41239878,-1.136946559,-0.043993454,9.342473984,0.002793591,-0.004655985,-0.003990844,0.044022441,0.000765622,-0.389986992,26.47500038,32.53125,-17.04375076,Good
26.51239878,-1.194407344,-0.024839843,9.246706009,-0.000665141,-0.000532113,-0.003857816,0.044405222,0.000995316,-0.391596794,26.49375153,32.51250076,-17.15625,Good
26.61239878,-1.09863925,-0.043993454,9.438241959,0.004522957,0.000399084,-0.001596338,0.046505213,0.002877779,-0.385250092,26.41875076,32.75625229,-17.38125038,Good
26.71239878,-1.136946559,-0.043993454,9.361627579,0.003724788,0.000399084,-0.002793591,0.045425653,0.002751328,-0.377759933,26.51250076,32.70000076,-17.38125038,Good
